scenario_id,week_start,plant_id,region_id,model_code,trim_code,color_code,allocated_qty,implied_lead_days
1,2025-09-29,BER,CC,MY,ST,BK,36,25
1,2025-09-29,AUS,CC,MY,ST,BL,10,5
1,2025-09-29,FRE,CC,MY,ST,BL,15,9
1,2025-09-29,SHA,CC,MY,ST,BL,11,23
1,2025-09-29,BER,CC,MY,ST,BL,12,25
1,2025-09-29,AUS,CC,MY,ST,GY,22,5
1,2025-09-29,FRE,CC,MY,ST,GY,25,9
1,2025-09-29,SHA,CC,MY,ST,GY,23,23
1,2025-09-29,BER,CC,MY,ST,GY,15,25
1,2025-09-29,AUS,CC,MY,ST,WH,26,5
1,2025-09-29,FRE,CC,MY,ST,WH,40,9
1,2025-09-29,SHA,CC,MY,ST,WH,26,23
1,2025-09-29,BER,CC,MY,ST,WH,39,25
1,2025-09-29,SHA,EC,M3,ST,BK,38,24
1,2025-09-29,BER,EC,M3,ST,BK,56,26
1,2025-09-29,BER,EC,M3,ST,WH,34,26
2,2025-07-07,AUS,CC,M3,PR,BK,82,5
2,2025-07-07,FRE,CC,M3,PR,BK,71,9
2,2025-07-07,SHA,CC,M3,PR,BK,73,23
2,2025-07-07,AUS,CC,M3,PR,BL,31,5
2,2025-07-07,FRE,CC,M3,PR,BL,28,9
2,2025-07-07,SHA,CC,M3,PR,BL,22,23
2,2025-07-07,BER,CC,M3,PR,BL,28,25
2,2025-07-07,AUS,CC,M3,PR,GY,43,5
2,2025-07-07,FRE,CC,M3,PR,GY,41,9
2,2025-07-07,SHA,CC,M3,PR,GY,45,23
2,2025-07-07,BER,CC,M3,PR,GY,33,25
2,2025-07-07,AUS,CC,M3,PR,WH,78,5
2,2025-07-07,FRE,CC,M3,PR,WH,62,9
2,2025-07-07,SHA,CC,M3,PR,WH,58,23
2,2025-07-07,AUS,CC,M3,ST,BK,152,5
2,2025-07-07,AUS,CC,M3,ST,BL,60,5
2,2025-07-07,FRE,CC,M3,ST,BL,47,9
2,2025-07-07,SHA,CC,M3,ST,BL,37,23
2,2025-07-07,AUS,CC,M3,ST,GY,107,5
2,2025-07-07,FRE,CC,M3,ST,GY,58,9
2,2025-07-07,AUS,CC,M3,ST,WH,152,5
2,2025-07-07,AUS,CC,MY,PR,BK,50,5
2,2025-07-07,FRE,CC,MY,PR,BK,54,9
2,2025-07-07,SHA,CC,MY,PR,BK,48,23
2,2025-07-07,BER,CC,MY,PR,BK,53,25
2,2025-07-07,AUS,CC,MY,PR,BL,15,5
2,2025-07-07,FRE,CC,MY,PR,BL,12,9
2,2025-07-07,SHA,CC,MY,PR,BL,15,23
2,2025-07-07,BER,CC,MY,PR,BL,20,25
2,2025-07-07,AUS,CC,MY,PR,GY,30,5
2,2025-07-07,FRE,CC,MY,PR,GY,20,9
2,2025-07-07,SHA,CC,MY,PR,GY,27,23
2,2025-07-07,BER,CC,MY,PR,GY,33,25
2,2025-07-07,AUS,CC,MY,PR,WH,51,5
2,2025-07-07,FRE,CC,MY,PR,WH,44,9
2,2025-07-07,SHA,CC,MY,PR,WH,35,23
2,2025-07-07,BER,CC,MY,PR,WH,56,25
2,2025-07-07,AUS,CC,MY,ST,BK,136,5
2,2025-07-07,FRE,CC,MY,ST,BK,65,9
2,2025-07-07,AUS,CC,MY,ST,BL,42,5
2,2025-07-07,FRE,CC,MY,ST,BL,35,9
2,2025-07-07,SHA,CC,MY,ST,BL,30,23
2,2025-07-07,BER,CC,MY,ST,BL,33,25
2,2025-07-07,AUS,CC,MY,ST,GY,88,5
2,2025-07-07,FRE,CC,MY,ST,GY,45,9
2,2025-07-07,SHA,CC,MY,ST,GY,46,23
2,2025-07-07,AUS,CC,MY,ST,WH,130,5
2,2025-07-07,FRE,CC,MY,ST,WH,104,9
2,2025-07-07,SHA,EC,M3,PR,BK,37,24
2,2025-07-07,BER,EC,M3,PR,BK,79,26
2,2025-07-07,BER,EC,M3,PR,GY,5,26
2,2025-07-07,SHA,EC,M3,PR,WH,9,24
2,2025-07-07,BER,EC,M3,PR,WH,73,26
2,2025-07-07,AUS,EC,M3,ST,BK,19,10
2,2025-07-07,FRE,EC,M3,ST,BK,160,12
2,2025-07-07,SHA,EC,M3,ST,BK,51,24
2,2025-07-07,SHA,EC,M3,ST,BL,11,24
2,2025-07-07,BER,EC,M3,ST,BL,53,26
2,2025-07-07,FRE,EC,M3,ST,GY,43,12
2,2025-07-07,SHA,EC,M3,ST,GY,102,24
2,2025-07-07,BER,EC,M3,ST,GY,98,26
2,2025-07-07,AUS,EC,M3,ST,WH,48,10
2,2025-07-07,FRE,EC,M3,ST,WH,156,12
2,2025-07-07,FRE,EC,MY,ST,BK,35,12
2,2025-07-07,SHA,EC,MY,ST,BK,133,24
2,2025-07-07,BER,EC,MY,ST,BK,94,26
2,2025-07-07,SHA,EC,MY,ST,GY,33,24
2,2025-07-07,BER,EC,MY,ST,GY,80,26
2,2025-07-07,FRE,EC,MY,ST,WH,17,12
2,2025-07-07,SHA,EC,MY,ST,WH,119,24
2,2025-07-07,BER,EC,MY,ST,WH,119,26
2,2025-07-07,SHA,WC,M3,ST,BK,129,22
2,2025-07-07,FRE,WC,M3,ST,WH,8,4
2,2025-07-07,SHA,WC,M3,ST,WH,137,22
2,2025-07-07,BER,WC,MY,ST,BK,22,24
2,2025-07-14,AUS,CC,M3,PR,BK,82,5
2,2025-07-14,FRE,CC,M3,PR,BK,62,9
2,2025-07-14,SHA,CC,M3,PR,BK,74,23
2,2025-07-14,BER,CC,M3,PR,BK,11,25
2,2025-07-14,AUS,CC,M3,PR,BL,26,5
2,2025-07-14,FRE,CC,M3,PR,BL,24,9
2,2025-07-14,SHA,CC,M3,PR,BL,24,23
2,2025-07-14,BER,CC,M3,PR,BL,16,25
2,2025-07-14,AUS,CC,M3,PR,GY,49,5
2,2025-07-14,FRE,CC,M3,PR,GY,43,9
2,2025-07-14,SHA,CC,M3,PR,GY,48,23
2,2025-07-14,BER,CC,M3,PR,GY,47,25
2,2025-07-14,AUS,CC,M3,PR,WH,91,5
2,2025-07-14,FRE,CC,M3,PR,WH,68,9
2,2025-07-14,SHA,CC,M3,PR,WH,39,23
2,2025-07-14,AUS,CC,M3,ST,BK,168,5
2,2025-07-14,FRE,CC,M3,ST,BK,19,9
2,2025-07-14,AUS,CC,M3,ST,BL,44,5
2,2025-07-14,FRE,CC,M3,ST,BL,48,9
2,2025-07-14,SHA,CC,M3,ST,BL,51,23
2,2025-07-14,BER,CC,M3,ST,BL,11,25
2,2025-07-14,AUS,CC,M3,ST,GY,103,5
2,2025-07-14,FRE,CC,M3,ST,GY,74,9
2,2025-07-14,AUS,CC,M3,ST,WH,145,5
2,2025-07-14,AUS,CC,MY,PR,BK,59,5
2,2025-07-14,FRE,CC,MY,PR,BK,53,9
2,2025-07-14,SHA,CC,MY,PR,BK,48,23
2,2025-07-14,BER,CC,MY,PR,BK,51,25
2,2025-07-14,AUS,CC,MY,PR,BL,16,5
2,2025-07-14,FRE,CC,MY,PR,BL,12,9
2,2025-07-14,SHA,CC,MY,PR,BL,15,23
2,2025-07-14,BER,CC,MY,PR,BL,13,25
2,2025-07-14,AUS,CC,MY,PR,GY,25,5
2,2025-07-14,FRE,CC,MY,PR,GY,21,9
2,2025-07-14,SHA,CC,MY,PR,GY,22,23
2,2025-07-14,BER,CC,MY,PR,GY,25,25
2,2025-07-14,AUS,CC,MY,PR,WH,62,5
2,2025-07-14,FRE,CC,MY,PR,WH,38,9
2,2025-07-14,SHA,CC,MY,PR,WH,44,23
2,2025-07-14,BER,CC,MY,PR,WH,44,25
2,2025-07-14,AUS,CC,MY,ST,BK,131,5
2,2025-07-14,FRE,CC,MY,ST,BK,64,9
2,2025-07-14,AUS,CC,MY,ST,BL,32,5
2,2025-07-14,FRE,CC,MY,ST,BL,28,9
2,2025-07-14,SHA,CC,MY,ST,BL,34,23
2,2025-07-14,BER,CC,MY,ST,BL,32,25
2,2025-07-14,AUS,CC,MY,ST,GY,75,5
2,2025-07-14,FRE,CC,MY,ST,GY,64,9
2,2025-07-14,SHA,CC,MY,ST,GY,61,23
2,2025-07-14,BER,CC,MY,ST,GY,4,25
2,2025-07-14,AUS,CC,MY,ST,WH,121,5
2,2025-07-14,FRE,CC,MY,ST,WH,88,9
2,2025-07-14,SHA,CC,MY,ST,WH,1,23
2,2025-07-14,BER,EC,M3,PR,BK,53,26
2,2025-07-14,SHA,EC,M3,PR,WH,35,24
2,2025-07-14,BER,EC,M3,PR,WH,73,26
2,2025-07-14,FRE,EC,M3,ST,BK,159,12
2,2025-07-14,SHA,EC,M3,ST,BK,67,24
2,2025-07-14,BER,EC,M3,ST,BL,33,26
2,2025-07-14,FRE,EC,M3,ST,GY,15,12
2,2025-07-14,SHA,EC,M3,ST,GY,107,24
2,2025-07-14,BER,EC,M3,ST,GY,100,26
2,2025-07-14,AUS,EC,M3,ST,WH,29,10
2,2025-07-14,FRE,EC,M3,ST,WH,176,12
2,2025-07-14,SHA,EC,M3,ST,WH,43,24
2,2025-07-14,FRE,EC,MY,ST,BK,20,12
2,2025-07-14,SHA,EC,MY,ST,BK,131,24
2,2025-07-14,BER,EC,MY,ST,BK,130,26
2,2025-07-14,BER,EC,MY,ST,GY,64,26
2,2025-07-14,SHA,EC,MY,ST,WH,103,24
2,2025-07-14,BER,EC,MY,ST,WH,125,26
2,2025-07-14,SHA,WC,M3,ST,BK,100,22
2,2025-07-14,BER,WC,M3,ST,BK,45,24
2,2025-07-14,SHA,WC,M3,ST,WH,128,22
2,2025-07-21,AUS,CC,M3,PR,BK,77,5
2,2025-07-21,FRE,CC,M3,PR,BK,68,9
2,2025-07-21,SHA,CC,M3,PR,BK,72,23
2,2025-07-21,AUS,CC,M3,PR,BL,28,5
2,2025-07-21,FRE,CC,M3,PR,BL,20,9
2,2025-07-21,SHA,CC,M3,PR,BL,22,23
2,2025-07-21,BER,CC,M3,PR,BL,30,25
2,2025-07-21,AUS,CC,M3,PR,GY,41,5
2,2025-07-21,FRE,CC,M3,PR,GY,32,9
2,2025-07-21,SHA,CC,M3,PR,GY,41,23
2,2025-07-21,BER,CC,M3,PR,GY,30,25
2,2025-07-21,AUS,CC,M3,PR,WH,82,5
2,2025-07-21,FRE,CC,M3,PR,WH,71,9
2,2025-07-21,SHA,CC,M3,PR,WH,37,23
2,2025-07-21,AUS,CC,M3,ST,BK,176,5
2,2025-07-21,AUS,CC,M3,ST,BL,68,5
2,2025-07-21,FRE,CC,M3,ST,BL,52,9
2,2025-07-21,SHA,CC,M3,ST,BL,65,23
2,2025-07-21,AUS,CC,M3,ST,GY,110,5
2,2025-07-21,FRE,CC,M3,ST,GY,28,9
2,2025-07-21,AUS,CC,M3,ST,WH,175,5
2,2025-07-21,AUS,CC,MY,PR,BK,39,5
2,2025-07-21,FRE,CC,MY,PR,BK,44,9
2,2025-07-21,SHA,CC,MY,PR,BK,57,23
2,2025-07-21,BER,CC,MY,PR,BK,65,25
2,2025-07-21,AUS,CC,MY,PR,BL,14,5
2,2025-07-21,FRE,CC,MY,PR,BL,15,9
2,2025-07-21,SHA,CC,MY,PR,BL,14,23
2,2025-07-21,BER,CC,MY,PR,BL,11,25
2,2025-07-21,AUS,CC,MY,PR,GY,26,5
2,2025-07-21,FRE,CC,MY,PR,GY,22,9
2,2025-07-21,SHA,CC,MY,PR,GY,23,23
2,2025-07-21,BER,CC,MY,PR,GY,28,25
2,2025-07-21,AUS,CC,MY,PR,WH,57,5
2,2025-07-21,FRE,CC,MY,PR,WH,40,9
2,2025-07-21,SHA,CC,MY,PR,WH,62,23
2,2025-07-21,BER,CC,MY,PR,WH,47,25
2,2025-07-21,AUS,CC,MY,ST,BK,135,5
2,2025-07-21,FRE,CC,MY,ST,BK,68,9
2,2025-07-21,AUS,CC,MY,ST,BL,40,5
2,2025-07-21,FRE,CC,MY,ST,BL,28,9
2,2025-07-21,SHA,CC,MY,ST,BL,32,23
2,2025-07-21,BER,CC,MY,ST,BL,38,25
2,2025-07-21,AUS,CC,MY,ST,GY,73,5
2,2025-07-21,FRE,CC,MY,ST,GY,56,9
2,2025-07-21,SHA,CC,MY,ST,GY,57,23
2,2025-07-21,AUS,CC,MY,ST,WH,130,5
2,2025-07-21,FRE,CC,MY,ST,WH,34,9
2,2025-07-21,SHA,EC,M3,PR,BK,6,24
2,2025-07-21,BER,EC,M3,PR,BK,72,26
2,2025-07-21,BER,EC,M3,PR,GY,11,26
2,2025-07-21,SHA,EC,M3,PR,WH,46,24
2,2025-07-21,BER,EC,M3,PR,WH,82,26
2,2025-07-21,AUS,EC,M3,ST,BK,12,10
2,2025-07-21,FRE,EC,M3,ST,BK,157,12
2,2025-07-21,SHA,EC,M3,ST,BK,103,24
2,2025-07-21,SHA,EC,M3,ST,BL,11,24
2,2025-07-21,BER,EC,M3,ST,BL,48,26
2,2025-07-21,FRE,EC,M3,ST,GY,58,12
2,2025-07-21,SHA,EC,M3,ST,GY,120,24
2,2025-07-21,BER,EC,M3,ST,GY,76,26
2,2025-07-21,FRE,EC,M3,ST,WH,165,12
2,2025-07-21,SHA,EC,M3,ST,WH,57,24
2,2025-07-21,FRE,EC,MY,ST,BK,28,12
2,2025-07-21,SHA,EC,MY,ST,BK,128,24
2,2025-07-21,BER,EC,MY,ST,BK,129,26
2,2025-07-21,SHA,EC,MY,ST,GY,31,24
2,2025-07-21,BER,EC,MY,ST,GY,72,26
2,2025-07-21,FRE,EC,MY,ST,WH,81,12
2,2025-07-21,SHA,EC,MY,ST,WH,137,24
2,2025-07-21,BER,EC,MY,ST,WH,18,26
2,2025-07-21,SHA,WC,M3,ST,BK,88,22
2,2025-07-21,BER,WC,M3,ST,BK,44,24
2,2025-07-21,BER,WC,M3,ST,GY,31,24
2,2025-07-21,SHA,WC,M3,ST,WH,145,22
2,2025-07-21,BER,WC,MY,ST,WH,96,24
2,2025-07-28,AUS,CC,M3,PR,BK,82,5
2,2025-07-28,FRE,CC,M3,PR,BK,57,9
2,2025-07-28,SHA,CC,M3,PR,BK,43,23
2,2025-07-28,AUS,CC,M3,PR,BL,22,5
2,2025-07-28,FRE,CC,M3,PR,BL,16,9
2,2025-07-28,SHA,CC,M3,PR,BL,20,23
2,2025-07-28,BER,CC,M3,PR,BL,16,25
2,2025-07-28,AUS,CC,M3,PR,GY,45,5
2,2025-07-28,FRE,CC,M3,PR,GY,29,9
2,2025-07-28,SHA,CC,M3,PR,GY,42,23
2,2025-07-28,BER,CC,M3,PR,GY,37,25
2,2025-07-28,AUS,CC,M3,PR,WH,103,5
2,2025-07-28,FRE,CC,M3,PR,WH,61,9
2,2025-07-28,SHA,CC,M3,PR,WH,27,23
2,2025-07-28,AUS,CC,M3,ST,BK,167,5
2,2025-07-28,AUS,CC,M3,ST,BL,52,5
2,2025-07-28,FRE,CC,M3,ST,BL,31,9
2,2025-07-28,SHA,CC,M3,ST,BL,47,23
2,2025-07-28,AUS,CC,M3,ST,GY,145,5
2,2025-07-28,FRE,CC,M3,ST,GY,20,9
2,2025-07-28,AUS,CC,M3,ST,WH,168,5
2,2025-07-28,AUS,CC,MY,PR,BK,54,5
2,2025-07-28,FRE,CC,MY,PR,BK,47,9
2,2025-07-28,SHA,CC,MY,PR,BK,57,23
2,2025-07-28,BER,CC,MY,PR,BK,22,25
2,2025-07-28,AUS,CC,MY,PR,BL,16,5
2,2025-07-28,FRE,CC,MY,PR,BL,8,9
2,2025-07-28,SHA,CC,MY,PR,BL,17,23
2,2025-07-28,BER,CC,MY,PR,BL,7,25
2,2025-07-28,AUS,CC,MY,PR,GY,29,5
2,2025-07-28,FRE,CC,MY,PR,GY,20,9
2,2025-07-28,SHA,CC,MY,PR,GY,31,23
2,2025-07-28,BER,CC,MY,PR,GY,22,25
2,2025-07-28,AUS,CC,MY,PR,WH,56,5
2,2025-07-28,FRE,CC,MY,PR,WH,54,9
2,2025-07-28,SHA,CC,MY,PR,WH,49,23
2,2025-07-28,BER,CC,MY,PR,WH,48,25
2,2025-07-28,AUS,CC,MY,ST,BK,153,5
2,2025-07-28,FRE,CC,MY,ST,BK,45,9
2,2025-07-28,AUS,CC,MY,ST,BL,54,5
2,2025-07-28,FRE,CC,MY,ST,BL,27,9
2,2025-07-28,SHA,CC,MY,ST,BL,33,23
2,2025-07-28,BER,CC,MY,ST,BL,40,25
2,2025-07-28,AUS,CC,MY,ST,GY,66,5
2,2025-07-28,FRE,CC,MY,ST,GY,49,9
2,2025-07-28,SHA,CC,MY,ST,GY,53,23
2,2025-07-28,BER,CC,MY,ST,GY,48,25
2,2025-07-28,AUS,CC,MY,ST,WH,115,5
2,2025-07-28,FRE,CC,MY,ST,WH,93,9
2,2025-07-28,SHA,CC,MY,ST,WH,11,23
2,2025-07-28,SHA,EC,M3,PR,BK,48,24
2,2025-07-28,BER,EC,M3,PR,BK,65,26
2,2025-07-28,SHA,EC,M3,PR,WH,47,24
2,2025-07-28,BER,EC,M3,PR,WH,50,26
2,2025-07-28,AUS,EC,M3,ST,BK,31,10
2,2025-07-28,FRE,EC,M3,ST,BK,116,12
2,2025-07-28,SHA,EC,M3,ST,BK,45,24
2,2025-07-28,SHA,EC,M3,ST,BL,5,24
2,2025-07-28,BER,EC,M3,ST,BL,56,26
2,2025-07-28,FRE,EC,M3,ST,GY,64,12
2,2025-07-28,SHA,EC,M3,ST,GY,126,24
2,2025-07-28,BER,EC,M3,ST,GY,18,26
2,2025-07-28,AUS,EC,M3,ST,WH,41,10
2,2025-07-28,FRE,EC,M3,ST,WH,148,12
2,2025-07-28,SHA,EC,M3,ST,WH,83,24
2,2025-07-28,BER,EC,MY,PR,BK,16,26
2,2025-07-28,FRE,EC,MY,ST,BK,58,12
2,2025-07-28,SHA,EC,MY,ST,BK,112,24
2,2025-07-28,BER,EC,MY,ST,BK,104,26
2,2025-07-28,BER,EC,MY,ST,GY,5,26
2,2025-07-28,SHA,EC,MY,ST,WH,114,24
2,2025-07-28,BER,EC,MY,ST,WH,105,26
2,2025-07-28,SHA,WC,M3,ST,BK,128,22
2,2025-07-28,BER,WC,M3,ST,GY,86,24
2,2025-07-28,SHA,WC,M3,ST,WH,105,22
2,2025-07-28,BER,WC,M3,ST,WH,19,24
2,2025-08-04,AUS,CC,M3,PR,BK,73,5
2,2025-08-04,FRE,CC,M3,PR,BK,64,9
2,2025-08-04,SHA,CC,M3,PR,BK,28,23
2,2025-08-04,AUS,CC,M3,PR,BL,23,5
2,2025-08-04,FRE,CC,M3,PR,BL,16,9
2,2025-08-04,SHA,CC,M3,PR,BL,20,23
2,2025-08-04,BER,CC,M3,PR,BL,15,25
2,2025-08-04,AUS,CC,M3,PR,GY,38,5
2,2025-08-04,FRE,CC,M3,PR,GY,44,9
2,2025-08-04,SHA,CC,M3,PR,GY,41,23
2,2025-08-04,BER,CC,M3,PR,GY,47,25
2,2025-08-04,AUS,CC,M3,PR,WH,70,5
2,2025-08-04,FRE,CC,M3,PR,WH,73,9
2,2025-08-04,SHA,CC,M3,PR,WH,43,23
2,2025-08-04,AUS,CC,M3,ST,BK,149,5
2,2025-08-04,AUS,CC,M3,ST,BL,49,5
2,2025-08-04,FRE,CC,M3,ST,BL,40,9
2,2025-08-04,SHA,CC,M3,ST,BL,55,23
2,2025-08-04,BER,CC,M3,ST,BL,36,25
2,2025-08-04,AUS,CC,M3,ST,GY,93,5
2,2025-08-04,FRE,CC,M3,ST,GY,82,9
2,2025-08-04,SHA,CC,M3,ST,GY,17,23
2,2025-08-04,AUS,CC,M3,ST,WH,142,5
2,2025-08-04,AUS,CC,MY,PR,BK,35,5
2,2025-08-04,FRE,CC,MY,PR,BK,32,9
2,2025-08-04,SHA,CC,MY,PR,BK,54,23
2,2025-08-04,BER,CC,MY,PR,BK,45,25
2,2025-08-04,AUS,CC,MY,PR,BL,16,5
2,2025-08-04,FRE,CC,MY,PR,BL,10,9
2,2025-08-04,SHA,CC,MY,PR,BL,13,23
2,2025-08-04,BER,CC,MY,PR,BL,17,25
2,2025-08-04,AUS,CC,MY,PR,GY,36,5
2,2025-08-04,FRE,CC,MY,PR,GY,19,9
2,2025-08-04,SHA,CC,MY,PR,GY,27,23
2,2025-08-04,BER,CC,MY,PR,GY,31,25
2,2025-08-04,AUS,CC,MY,PR,WH,55,5
2,2025-08-04,FRE,CC,MY,PR,WH,40,9
2,2025-08-04,SHA,CC,MY,PR,WH,46,23
2,2025-08-04,BER,CC,MY,PR,WH,64,25
2,2025-08-04,AUS,CC,MY,ST,BK,130,5
2,2025-08-04,FRE,CC,MY,ST,BK,73,9
2,2025-08-04,AUS,CC,MY,ST,BL,31,5
2,2025-08-04,FRE,CC,MY,ST,BL,36,9
2,2025-08-04,SHA,CC,MY,ST,BL,32,23
2,2025-08-04,BER,CC,MY,ST,BL,28,25
2,2025-08-04,AUS,CC,MY,ST,GY,84,5
2,2025-08-04,FRE,CC,MY,ST,GY,60,9
2,2025-08-04,SHA,CC,MY,ST,GY,24,23
2,2025-08-04,AUS,CC,MY,ST,WH,109,5
2,2025-08-04,FRE,CC,MY,ST,WH,76,9
2,2025-08-04,SHA,EC,M3,PR,BK,52,24
2,2025-08-04,BER,EC,M3,PR,BK,84,26
2,2025-08-04,SHA,EC,M3,PR,WH,37,24
2,2025-08-04,BER,EC,M3,PR,WH,58,26
2,2025-08-04,AUS,EC,M3,ST,BK,29,10
2,2025-08-04,FRE,EC,M3,ST,BK,145,12
2,2025-08-04,SHA,EC,M3,ST,BK,34,24
2,2025-08-04,BER,EC,M3,ST,BL,9,26
2,2025-08-04,SHA,EC,M3,ST,GY,81,24
2,2025-08-04,BER,EC,M3,ST,GY,99,26
2,2025-08-04,AUS,EC,M3,ST,WH,25,10
2,2025-08-04,FRE,EC,M3,ST,WH,139,12
2,2025-08-04,SHA,EC,M3,ST,WH,57,24
2,2025-08-04,FRE,EC,MY,ST,BK,29,12
2,2025-08-04,SHA,EC,MY,ST,BK,122,24
2,2025-08-04,BER,EC,MY,ST,BK,119,26
2,2025-08-04,SHA,EC,MY,ST,GY,38,24
2,2025-08-04,BER,EC,MY,ST,GY,72,26
2,2025-08-04,FRE,EC,MY,ST,WH,37,12
2,2025-08-04,SHA,EC,MY,ST,WH,125,24
2,2025-08-04,BER,EC,MY,ST,WH,125,26
2,2025-08-04,SHA,WC,M3,ST,BK,138,22
2,2025-08-04,BER,WC,M3,ST,BK,9,24
2,2025-08-04,SHA,WC,M3,ST,WH,111,22
2,2025-08-04,BER,WC,M3,ST,WH,21,24
2,2025-08-04,BER,WC,MY,ST,BK,10,24
2,2025-08-04,BER,WC,MY,ST,WH,8,24
2,2025-08-11,AUS,CC,M3,PR,BK,71,5
2,2025-08-11,FRE,CC,M3,PR,BK,61,9
2,2025-08-11,SHA,CC,M3,PR,BK,71,23
2,2025-08-11,BER,CC,M3,PR,BK,29,25
2,2025-08-11,AUS,CC,M3,PR,BL,20,5
2,2025-08-11,FRE,CC,M3,PR,BL,16,9
2,2025-08-11,SHA,CC,M3,PR,BL,16,23
2,2025-08-11,BER,CC,M3,PR,BL,16,25
2,2025-08-11,AUS,CC,M3,PR,GY,36,5
2,2025-08-11,FRE,CC,M3,PR,GY,25,9
2,2025-08-11,SHA,CC,M3,PR,GY,61,23
2,2025-08-11,BER,CC,M3,PR,GY,50,25
2,2025-08-11,AUS,CC,M3,PR,WH,89,5
2,2025-08-11,FRE,CC,M3,PR,WH,68,9
2,2025-08-11,SHA,CC,M3,PR,WH,9,23
2,2025-08-11,AUS,CC,M3,ST,BK,138,5
2,2025-08-11,AUS,CC,M3,ST,BL,46,5
2,2025-08-11,FRE,CC,M3,ST,BL,34,9
2,2025-08-11,SHA,CC,M3,ST,BL,55,23
2,2025-08-11,BER,CC,M3,ST,BL,18,25
2,2025-08-11,AUS,CC,M3,ST,GY,95,5
2,2025-08-11,FRE,CC,M3,ST,GY,69,9
2,2025-08-11,AUS,CC,M3,ST,WH,159,5
2,2025-08-11,AUS,CC,MY,PR,BK,47,5
2,2025-08-11,FRE,CC,MY,PR,BK,35,9
2,2025-08-11,SHA,CC,MY,PR,BK,52,23
2,2025-08-11,BER,CC,MY,PR,BK,48,25
2,2025-08-11,AUS,CC,MY,PR,BL,16,5
2,2025-08-11,FRE,CC,MY,PR,BL,4,9
2,2025-08-11,SHA,CC,MY,PR,BL,19,23
2,2025-08-11,BER,CC,MY,PR,BL,16,25
2,2025-08-11,AUS,CC,MY,PR,GY,25,5
2,2025-08-11,FRE,CC,MY,PR,GY,22,9
2,2025-08-11,SHA,CC,MY,PR,GY,33,23
2,2025-08-11,BER,CC,MY,PR,GY,24,25
2,2025-08-11,AUS,CC,MY,PR,WH,53,5
2,2025-08-11,FRE,CC,MY,PR,WH,45,9
2,2025-08-11,SHA,CC,MY,PR,WH,61,23
2,2025-08-11,BER,CC,MY,PR,WH,40,25
2,2025-08-11,AUS,CC,MY,ST,BK,117,5
2,2025-08-11,FRE,CC,MY,ST,BK,83,9
2,2025-08-11,AUS,CC,MY,ST,BL,29,5
2,2025-08-11,FRE,CC,MY,ST,BL,21,9
2,2025-08-11,SHA,CC,MY,ST,BL,28,23
2,2025-08-11,BER,CC,MY,ST,BL,32,25
2,2025-08-11,AUS,CC,MY,ST,GY,62,5
2,2025-08-11,FRE,CC,MY,ST,GY,60,9
2,2025-08-11,SHA,CC,MY,ST,GY,75,23
2,2025-08-11,BER,CC,MY,ST,GY,34,25
2,2025-08-11,AUS,CC,MY,ST,WH,110,5
2,2025-08-11,FRE,CC,MY,ST,WH,103,9
2,2025-08-11,SHA,CC,MY,ST,WH,19,23
2,2025-08-11,BER,EC,M3,PR,BK,54,26
2,2025-08-11,SHA,EC,M3,PR,WH,75,24
2,2025-08-11,BER,EC,M3,PR,WH,80,26
2,2025-08-11,AUS,EC,M3,ST,BK,17,10
2,2025-08-11,FRE,EC,M3,ST,BK,144,12
2,2025-08-11,SHA,EC,M3,ST,BK,141,24
2,2025-08-11,BER,EC,M3,ST,BL,30,26
2,2025-08-11,FRE,EC,M3,ST,GY,23,12
2,2025-08-11,SHA,EC,M3,ST,GY,86,24
2,2025-08-11,BER,EC,M3,ST,GY,103,26
2,2025-08-11,AUS,EC,M3,ST,WH,16,10
2,2025-08-11,FRE,EC,M3,ST,WH,135,12
2,2025-08-11,SHA,EC,M3,ST,WH,92,24
2,2025-08-11,FRE,EC,MY,ST,BK,14,12
2,2025-08-11,SHA,EC,MY,ST,BK,115,24
2,2025-08-11,BER,EC,MY,ST,BK,117,26
2,2025-08-11,BER,EC,MY,ST,GY,39,26
2,2025-08-11,SHA,EC,MY,ST,WH,114,24
2,2025-08-11,BER,EC,MY,ST,WH,110,26
2,2025-08-11,SHA,WC,M3,ST,BK,52,22
2,2025-08-11,BER,WC,M3,ST,BK,119,24
2,2025-08-11,SHA,WC,M3,ST,WH,98,22
2,2025-08-11,BER,WC,M3,ST,WH,45,24
2,2025-08-11,BER,WC,MY,ST,BK,8,24
2,2025-08-18,AUS,CC,M3,PR,BK,96,5
2,2025-08-18,FRE,CC,M3,PR,BK,56,9
2,2025-08-18,SHA,CC,M3,PR,BK,33,23
2,2025-08-18,AUS,CC,M3,PR,BL,30,5
2,2025-08-18,FRE,CC,M3,PR,BL,29,9
2,2025-08-18,SHA,CC,M3,PR,BL,23,23
2,2025-08-18,BER,CC,M3,PR,BL,20,25
2,2025-08-18,AUS,CC,M3,PR,GY,47,5
2,2025-08-18,FRE,CC,M3,PR,GY,42,9
2,2025-08-18,SHA,CC,M3,PR,GY,55,23
2,2025-08-18,BER,CC,M3,PR,GY,47,25
2,2025-08-18,AUS,CC,M3,PR,WH,78,5
2,2025-08-18,FRE,CC,M3,PR,WH,76,9
2,2025-08-18,SHA,CC,M3,PR,WH,20,23
2,2025-08-18,AUS,CC,M3,ST,BK,165,5
